key,val,randnu
94947,bal,3688499
15125,app,56155070
68848,dog,27867806
15294,cat,72907574
19840,lio,69629699
37795,dog,30335397
25970,mic,75180621
80478,lio,21045724
94584,app,36829740
99329,cat,56719982
50994,bal,42742922
8284,ban,39208433
9220,mic,75006904
52968,cat,33535023
15765,app,24928927
64228,hor,4168875
74260,cat,69918823
46906,mic,36012426
43280,ban,44850389
24319,mic,70509732
76854,dog,50158236
60100,mic,16798109
49512,bal,56700459
85393,bal,74613775
96449,mic,78225734
80419,cat,64189747
69751,dog,75142469
59880,lio,19190777
41539,app,48013217
24502,ban,38037955
78449,ban,31770884
51876,app,59919805
67649,mic,3325655
89962,ban,35010746
80247,pea,8752504
17531,cat,66278600
71904,hor,65159103
4309,bal,321512
90498,cat,35278999
26890,pea,22247550
71019,app,49568485
77614,dog,59561887
97323,lio,6822269
60779,cat,27357714
24434,pea,27839326
45065,ban,54261938
50688,cat,691078
2713,cat,60207094
14632,pea,42846336
15948,lio,30560635
59158,pea,36599571
10653,bal,57807563
67744,ban,49813502
10289,mic,71901
44984,cat,67245360
39662,cat,22249886
71764,dog,75306400
67416,pea,2893546
45864,dog,14070731
84161,dog,68976734
61794,dog,14876969
9785,ban,71598363
15165,ban,57060028
73969,mic,24818994
17100,hor,23214601
29002,pea,35942419
88639,cat,37979108
74012,hor,19861170
1862,dog,19964508
73374,app,36634278
6268,ban,35800698
17427,hor,36203328
25934,hor,77206972
30944,hor,32514665
7819,app,2519888
55303,cat,68452567
4309,pea,35021010
37141,ban,19571414
41516,dog,22261233
62015,ban,52393560
56733,mic,12960207
74389,ban,61536802
48051,bal,70334810
81421,cat,55633865
14817,mic,788818
10547,pea,22015691
49838,lio,48078812
17056,cat,64339406
20011,mic,24862280
57879,ban,67999566
5071,dog,54041675
6236,cat,48554655
60546,hor,77431706
91114,pea,8877687
97638,pea,14928286
5887,lio,35732786
91679,pea,42277392
23327,pea,4121554
63128,app,22213949
8940,pea,9144608
27827,cat,13345263
83940,bal,1598380
92583,bal,20626407
41188,mic,75573895
39971,app,55301332
63672,mic,75886221
42972,lio,77557417
22038,ban,51890235
83932,app,59385860
19044,app,21964891
26155,lio,25969186
58225,hor,42845221
15033,ban,28063635
40383,cat,53629832
3800,lio,60710660
78221,lio,72042621
957,ban,20096038
71421,ban,10571123
17764,app,71941984
94593,pea,66692298
38254,bal,6507604
29058,mic,34804573
28692,hor,4307691
90907,cat,75181642
93073,lio,29284407
97357,cat,40567066
32569,hor,5558148
35348,pea,7590631
3486,bal,37593615
40992,lio,23033846
86315,app,19622356
95266,cat,67635916
356,bal,64355562
11173,mic,2782415
35149,mic,41195850
89665,lio,45646581
30068,bal,50746633
4049,pea,1125952
73283,lio,23009177
24785,bal,51812261
79101,hor,68181488
50251,lio,65092945
9700,ban,60111481
80830,pea,64629837
13747,mic,27780782
82712,hor,64782136
72065,mic,14294380
98295,ban,41487152
83497,app,38114571
17530,mic,53522761
30780,lio,21944960
37426,bal,73762105
43543,app,58141488
22724,mic,56337593
3522,lio,65759213
84900,app,6896586
2993,lio,25521827
29075,pea,47486109
66404,lio,62520459
90047,mic,27364868
92425,app,49466261
26672,mic,1213176
40088,ban,22117877
83176,dog,58400361
31991,mic,60757747
1525,app,53704115
27860,app,71096142
64284,lio,42174846
15000,hor,63088993
95500,app,75582024
20898,app,27927596
55773,hor,23947683
88235,lio,2990138
20973,dog,52549595
37260,hor,50478755
56666,app,41154172
9720,hor,70493175
8870,cat,63716053
533,ban,25005718
86286,mic,21649932
43466,bal,17017916
66014,hor,30074661
74196,ban,52658435
27710,ban,40976077
61243,dog,73453649
28458,cat,69933930
22498,pea,71207007
83616,dog,71740673
69323,lio,46983664
24012,app,10750711
19292,dog,19111466
63975,hor,61278695
60287,app,72095712
27364,cat,61949896
54766,ban,2736472
85741,hor,9464391
83300,bal,25009855
57275,ban,9391167
14583,lio,32013675
26909,mic,12745441
46728,lio,52037620
78288,cat,72581095
27950,pea,17513262
33101,mic,8865106
35670,hor,22718945
57671,pea,12423942
93008,cat,6928910
88410,pea,76881127
90714,ban,31584242
37896,hor,51899890
49812,lio,33367323
54346,ban,39586162
37042,cat,57321905
16078,lio,44614958
67672,hor,21181953
55239,app,17268165
44107,lio,46453949
65019,bal,13530989
70692,ban,28988604
59321,mic,37129241
51148,ban,68398735
55050,ban,6255073
5530,cat,53717351
25495,lio,7794849
32579,lio,76557620
29857,pea,60681959
58378,mic,17528414
73080,dog,16469292
33074,bal,17182415
46761,cat,61108466
6417,lio,7631121
25529,cat,32496208
29302,app,23712415
34444,mic,55566454
43534,bal,49693275
15339,bal,1344729
35888,hor,39515907
55531,app,42071610
8420,bal,6967212
14589,cat,15516510
35804,pea,50424061
71215,bal,17677038
40586,lio,49632944
92309,dog,8801473
36922,app,71356620
41427,hor,49833076
80118,pea,68831523
59408,bal,21606385
90837,pea,16601082
36569,app,10080145
27837,dog,17916533
49323,app,18209286
88760,mic,47150725
96508,dog,31831425
27591,ban,51873931
50629,pea,55459540
90640,dog,53472266
54395,lio,28325724
15277,dog,42781692
19686,mic,37631000
91296,pea,55663859
87419,lio,64874754
25732,cat,74422791
68542,lio,41664711
14670,dog,15783965
35356,mic,20561090
96550,ban,5863129
98563,lio,70526393
31872,ban,19364394
73107,app,22693277
38705,ban,32048294
5750,bal,73293162
28890,lio,5005959
64886,bal,38753786
13574,mic,17171399
54128,app,9132013
85830,hor,77314401
64151,app,51214054
2938,hor,76188782
5325,mic,25941792
83444,mic,30378292
74927,dog,68478779
60809,mic,19627814
83038,app,23255155
31467,mic,51953584
72003,ban,37844278
18790,app,60242136
35598,bal,60299146
81419,pea,31499119
15016,cat,56675366
76216,mic,76959689
65316,dog,24732632
25056,cat,17371108
54778,cat,51122480
90315,dog,13353829
99556,mic,55710372
30678,hor,60125879
86114,bal,66181314
94551,ban,65013959
76078,cat,62666487
58518,lio,52294983
1217,cat,71368788
51581,bal,841567
48647,hor,26891325
62905,lio,45313460
79877,ban,11515024
68561,pea,59749125
7228,pea,64897502
80707,ban,17297591
39546,lio,25816856
46859,bal,36058460
96032,pea,70053668
99252,ban,14478196
11851,dog,72037393
21585,cat,10822718
69498,pea,6140997
565,cat,33641675
46695,lio,66433736
67867,lio,43241585
60676,app,74052225
39057,ban,33705659
44067,lio,2131959
85018,cat,48953055
26529,app,45118501
60506,pea,7432908
24645,pea,53205897
35496,dog,66321605
72216,mic,3634833
52372,app,41808890
53344,pea,72017046
25893,mic,23769885
56306,bal,53819546
78216,hor,5551257
60702,lio,69383707
54591,hor,6572795
82553,pea,69369483
3627,ban,43387677
73569,bal,17063626
62990,cat,16700849
87043,lio,37821833
50077,mic,23814008
2016,hor,66118081
90515,pea,57972176
37686,bal,57261430
41687,cat,27847691
44589,cat,24796289
57144,app,11055087
69807,app,43809944
5042,hor,19555754
10704,app,76581693
57805,lio,28202076
88783,cat,38852924
61606,pea,58273003
34167,ban,49140120
22058,ban,5448987
71480,hor,72174885
27397,app,6921012
76940,bal,71584710
32123,lio,68171634
86645,hor,42199883
34057,pea,13945043
5177,dog,7287238
77640,ban,63935445
72634,hor,1931121
70669,app,50066819
84581,hor,17830975
10023,ban,52527422
88054,app,4952944
82055,dog,31506253
83633,app,21353728
47985,bal,35690307
87867,lio,47460857
22470,bal,32506002
53057,ban,73909725
74227,dog,32720443
86450,ban,53232710
63112,pea,19671485
20810,cat,25494786
64992,pea,68570786
70743,pea,19517426
25876,pea,1015221
47772,dog,17726290
95826,dog,6962240
26214,bal,10803907
53116,hor,41279367
52755,ban,18912368
48629,bal,74207962
68619,ban,44461477
34193,lio,17972216
19807,pea,23775582
85334,pea,19234373
55714,lio,76498660
58467,dog,73640821
23720,lio,78079831
82458,mic,51191521
70504,hor,18656792
638,cat,5929386
63007,cat,73550799
55259,dog,11353183
70935,dog,6527882
15779,mic,72248477
50620,ban,25436069
77943,hor,22785765
48146,lio,44147998
3885,hor,19739061
99543,hor,57963763
6077,pea,66451887
37202,dog,75448818
16153,hor,11323509
58463,ban,50875439
90255,pea,27393365
27523,dog,30203613
61031,cat,69142099
24578,pea,36816557
47572,pea,50127364
15561,pea,24309483
60355,bal,7129662
58895,cat,14842718
51697,pea,47236190
97051,dog,9403238
62951,dog,19672711
73682,ban,17306669
49423,mic,75952846
48689,lio,57819590
72901,dog,57899867
67571,cat,67237598
26222,lio,62120162
49406,mic,25911479
69214,dog,12444488
48118,mic,72299936
27601,ban,69461783
25097,pea,53539679
60639,ban,75923979
54725,ban,1525685
70752,pea,8803652
75759,lio,76226916
12409,hor,46082111
50841,bal,12851624
34904,cat,66146638
43810,dog,7346328
32412,lio,76362074
23662,ban,34980053
90507,pea,72337069
78725,hor,20507372
87164,mic,63529899
97897,hor,1523576
13429,ban,65167326
5882,lio,55234895
45112,cat,44769865
89658,app,58295608
60917,app,19474977
47377,dog,58663874
30267,hor,54758400
46287,mic,32310631
19898,hor,55893443
64210,pea,13044562
62621,cat,37753997
23188,pea,76275918
4392,hor,56118414
67611,lio,9010059
83962,app,42842841
48897,ban,24501639
70713,pea,74652937
90923,app,44029372
30752,ban,38539555
92,dog,26927265
22559,ban,400460
9130,mic,11443419
76693,ban,63885258
8301,lio,41058061
69824,hor,72458011
4266,mic,60188307
51848,hor,30935353
66671,app,23329992
63699,bal,55276979
24427,bal,76736312
43989,cat,24233106
29466,pea,35561934
25407,mic,48745574
29073,app,13970196
82234,mic,33928842
42599,bal,51707200
33192,dog,58501276
14525,dog,20338418
82487,pea,13306092
37979,bal,77583364
71078,cat,73854013
4065,cat,58455144
96453,mic,46124240
66930,dog,3616148
53938,bal,78017521
76578,lio,27244830
19621,hor,24435376
21264,dog,55554866
45183,dog,53221910
6267,mic,321544
81147,bal,36219792
28789,mic,78144950
88853,dog,6806231
75180,hor,46454102
1614,cat,48455765
784,mic,34539447
60655,app,48816959
96931,app,68468542
44001,bal,21500748
10591,mic,76128177
38996,bal,61272499
95857,hor,43849380
28617,ban,38542765
79601,lio,18976736
6732,dog,67462427
70124,bal,52118327
70377,lio,8123127
40819,hor,64136037
11340,ban,77092297
87433,lio,15549125
30918,app,49483439
77351,bal,42764530
20424,cat,74020955
63539,lio,45889909
67769,mic,60928389
72664,cat,31639136
28169,mic,22264517
91823,hor,25902336
75971,app,26128564
42357,ban,23315616
36263,lio,22723553
22693,bal,45800772
37563,ban,39552001
5414,app,56396979
72281,lio,62353021
45149,lio,48445493
17794,bal,42521857
98143,hor,3740535
29785,ban,24592162
7499,ban,22436283
45928,ban,5084715
43555,dog,36533300
71708,bal,32981085
12212,bal,66699177
40431,ban,9747699
41098,lio,20424916
65721,lio,68333502
85823,hor,32947034
30324,ban,32473374
65161,cat,28258814
67253,pea,54504690
27125,dog,20446841
98592,cat,58832434
1539,app,6117759
75112,pea,31270128
36128,lio,23173273
85390,mic,36986032
40873,hor,19790553
36506,app,29379050
95913,hor,51276114
21934,hor,66981438
92304,dog,24404920
50787,lio,53325524
97221,pea,41617379
30365,dog,37789705
33474,dog,52686673
28297,dog,25446059
76244,app,15496147
60149,dog,34602235
42867,mic,51051907
24894,app,72529237
97892,bal,39007342
62314,app,35142304
53822,ban,57791269
61582,dog,14416515
41478,cat,59642450
80999,dog,24450254
83629,app,375716
88076,pea,18664140
32986,dog,71299723
98768,ban,38336654
46982,hor,335207
58923,pea,48127337
15547,lio,8228031
84713,lio,9362850
42206,mic,45026773
63963,dog,77383691
94569,cat,19981710
94037,bal,59729877
69345,cat,44621815
19300,hor,22452129
87027,cat,16810876
52565,cat,32929978
37189,hor,35041780
13645,cat,15249371
77675,bal,17958696
23230,bal,9069042
5915,hor,1097850
83298,dog,45999218
80633,ban,8118457
86314,bal,66037821
10323,app,39398230
84482,cat,17819699
7479,mic,64643625
65253,bal,52701898
69571,ban,42233956
67911,app,42044471
87149,ban,59979771
71198,pea,49590269
84106,lio,42145088
28628,ban,4410388
70827,hor,8006850
27240,pea,14473208
40528,lio,39162308
90350,ban,38823873
61379,app,69604620
2989,cat,12350073
68268,cat,9536490
12708,app,3395955
74128,cat,24920377
34835,lio,12019079
72370,pea,31459233
66295,mic,21583734
5351,hor,75442817
58643,mic,1682730
98947,mic,1544804
42987,cat,57319275
15199,cat,28383904
8230,bal,24244715
69354,lio,40325615
71880,app,64651625
71635,cat,9050471
28043,cat,11099467
63755,ban,36605249
91173,mic,49760443
17934,mic,12953279
30750,mic,53676164
46391,hor,44279780
50074,ban,52749844
84802,bal,5926053
75534,dog,1307361
49775,lio,72717106
96641,pea,31483351
31225,ban,23239086
83902,cat,3372338
37535,pea,30575848
62066,bal,38685862
94432,hor,15459911
74914,lio,44678890
47991,lio,50567251
49714,ban,13523024
29608,pea,66913817
24026,bal,38470841
89831,lio,64106217
14776,dog,17788183
15547,dog,77647474
37860,bal,65107876
63891,bal,63502201
80827,hor,70713555
86582,app,57166016
18330,dog,7320860
11296,lio,53902393
2469,dog,53950423
6510,app,72056333
68480,app,45751594
41694,dog,64613290
56386,dog,26042883
9289,lio,524397
3235,pea,60697358
72164,bal,45512040
12503,bal,20138176
71823,pea,45590051
44226,cat,12700234
86155,dog,13100732
78289,lio,5577921
66578,pea,12092688
84575,dog,57692834
93870,dog,73987475
12385,app,41093791
34119,dog,55932209
67663,app,56499574
64778,dog,66677889
83710,ban,11775428
58701,cat,53540117
22789,bal,76113555
21341,bal,56197406
5931,hor,46046744
68760,pea,25595270
12275,ban,18228117
8000,mic,8888253
70032,hor,36060537
72482,lio,50424148
44405,cat,70983202
67359,pea,17280546
22716,pea,8579776
68359,ban,52610608
97130,ban,12428363
92779,pea,11564870
17315,app,56845825
45006,mic,6735598
57024,hor,32873653
71303,cat,50759862
71375,bal,65489972
41242,ban,9833439
91531,mic,24297809
81040,hor,8255098
14907,bal,45715338
98270,dog,23689097
47274,app,44968635
3092,lio,61765113
47003,ban,1307221
28576,hor,35652048
91181,ban,41947025
4135,pea,66741995
63769,pea,13059605
87133,bal,30127291
3375,pea,35088311
12576,lio,67648782
46871,cat,20124500
82127,pea,50385433
70789,dog,50312176
79415,bal,42066389
38065,dog,33909904
12149,lio,62540140
43742,lio,10347327
53088,dog,70585043
38358,bal,12411410
34,dog,45836871
43799,lio,31875961
87267,dog,20316106
29024,bal,69065604
428,dog,13794712
43996,ban,46852143
52905,lio,24713479
18545,hor,35667369
83783,bal,17127131
25047,lio,19351090
68419,pea,31618928
33330,mic,21241027
14399,dog,7302601
35278,hor,9605009
79275,hor,20611281
84451,mic,35433947
3032,dog,69130784
2153,cat,52932024
60632,mic,60866544
42278,app,67101523
46983,lio,56484930
97327,hor,55793515
26694,dog,59782600
95965,pea,56113878
34539,hor,60695481
15999,app,36429723
51395,ban,37306721
53077,ban,345007
9344,bal,40267489
78756,mic,73040795
97915,bal,60369673
85185,ban,71699279
6613,dog,57484907
56245,ban,20668713
26404,lio,2855753
33237,hor,29217113
77267,bal,50802272
29507,pea,24182595
57563,ban,57127458
93424,pea,42044942
44646,app,8309228
76666,lio,60678337
33861,ban,47093457
37316,pea,11568172
42586,hor,47806441
66351,pea,50720374
52086,ban,76131939
77506,ban,48631661
78185,lio,41394702
62046,hor,8422439
34345,bal,71345728
79416,dog,68958026
8602,lio,44218171
42225,dog,13626540
44546,mic,41525315
97603,ban,14610978
70639,app,53308586
8708,lio,39987383
89164,pea,19763012
72465,bal,67556634
83962,hor,70163460
58201,pea,52339491
7145,ban,55179918
23327,dog,40029458
37203,mic,74887435
35348,mic,60071768
72149,cat,37792358
88335,dog,31967620
56722,mic,20155009
21373,lio,50739739
26133,lio,24965681
7690,pea,9843271
55426,app,20947066
8522,pea,19591940
72407,lio,38528381
76060,lio,66222494
27336,mic,75264940
97303,ban,25897396
34720,dog,16239924
54031,hor,32649412
42165,pea,34418071
74837,dog,22086320
83892,ban,17536161
77443,app,56666107
43255,hor,45596199
17265,ban,30943751
96697,bal,47865828
52999,dog,7178021
56513,mic,29395448
80282,dog,36195165
45691,ban,21416092
89709,ban,2608513
41397,ban,76834885
744,mic,42006528
63777,bal,11474204
31595,dog,74662595
20273,dog,13240945
80798,hor,24395331
25505,dog,17539528
88385,hor,72514345
20635,dog,6746569
91105,dog,5355130
4210,cat,19375343
51791,bal,62163913
70230,pea,3376333
95865,cat,52605665
32117,hor,10608094
61050,app,48238323
70036,mic,6162807
23417,pea,75324608
683,hor,24293087
68490,pea,71510560
66091,bal,50656168
64699,hor,51829895
37230,app,42313615
43529,bal,60471265
97723,mic,27640587
96513,bal,61387186
90429,ban,66511702
65781,hor,77795908
22224,mic,69979296
37674,hor,61782955
65501,dog,70276331
81780,pea,43816958
19248,dog,64751124
35492,lio,64757132
39253,mic,55308965
44290,app,67462510
84988,app,1784422
8631,dog,52080942
57301,cat,61694551
11348,bal,40011540
20134,ban,42890090
76569,hor,73673471
540,pea,52268651
29885,lio,51080207
38769,hor,31469435
19549,lio,14245131
59509,bal,1251186
48393,mic,69470895
46393,hor,44694191
8105,hor,41826194
35893,bal,44979639
88295,pea,18575350
45076,hor,60590266
58948,hor,38190697
41958,mic,4482349
39687,ban,45742487
93192,pea,8156243
29127,pea,75124885
71051,pea,75179166
89241,cat,24531574
26493,pea,69251129
51144,pea,54785939
86185,app,71272682
43851,mic,18839108
97344,pea,43889948
44354,bal,73503513
81137,bal,46437292
14248,mic,9279044
41839,cat,40072298
70092,hor,60735890
53936,bal,75783298
73276,hor,23875985
25055,pea,205700
70457,app,36788394
4877,pea,34445196
3321,bal,66692701
4632,dog,53818935
98393,dog,35882633
81197,mic,55471900
96683,mic,71547080
61129,bal,36131954
5968,bal,49933382
7781,app,25013503
52223,dog,4743027
32160,dog,64342236
67971,ban,18814895
38287,mic,37917364
73460,ban,69632364
15457,lio,51163920
82571,lio,4912551
84181,hor,24485180
68584,cat,18592656
98549,cat,25440248
8780,dog,51563823
76568,cat,62495992
31248,lio,3390831
53880,mic,66330886
17920,dog,28243810
82262,lio,29011453
22315,lio,51299252
55175,hor,50555925
70038,hor,44224991
95948,app,61390933
27519,hor,57950041
46462,lio,28064368
45274,bal,3433358
68613,pea,60589348
32494,app,20113214
31236,ban,71059170
63166,pea,64041604
51032,bal,28671523
61067,pea,71367566
93795,mic,61393480
15923,bal,52576342
18235,hor,20168233
68090,dog,72727709
10079,dog,70563618
42566,dog,30098036
22698,cat,74793556
86391,app,5316018
33296,cat,45159700
43425,bal,22870336
21843,dog,22758115
59926,pea,54484587
41155,ban,41554578
38186,hor,18927710
5466,app,73489170
4546,dog,23031665
72498,app,31590220
86107,dog,76494946
6166,lio,23115696
97402,bal,55007339
14019,ban,72353172
62452,pea,18512771
65533,lio,22240145
83377,hor,22034296
77608,lio,40800898
65789,ban,27648636
35649,app,2552642
73475,dog,34825810
27547,mic,53708209
78221,cat,61598944
67138,cat,65676887
93170,cat,29659444
33676,lio,56078832
91447,pea,28755356
61722,pea,13623977
67094,ban,21029156
33775,lio,18141777
73944,lio,65525784
20656,cat,46089797
74082,hor,59281350
32879,cat,70317497
71740,cat,71943128
93863,bal,64278802
30477,mic,50349544
67595,hor,17539559
72112,mic,61073823
23402,mic,26875631
19473,app,35261183
34599,mic,50421199
77515,mic,40431675
86008,cat,58999731
43520,lio,16071978
20078,lio,7881917
91783,hor,4742416
37471,pea,19704053
6151,cat,24883358
